Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
35,1,Travel_Rarely,165.35000000000002,Research & Development,2,3,Life Sciences,1,0,69,3,1,Laboratory Technician,1,Divorced,2097.9,25431.899999999998,1,1,12,3,4,1,1,2,3,1,0,0,0
53,1,Travel_Rarely,607.0,Research & Development,2,5,Technical Degree,3,0,78,2,3,Manufacturing Director,4,Married,10169.0,14618.0,0,0,16,3,2,1,28,4,3,20,7,1,9
38,1,Travel_Rarely,903.0,Research & Development,2,3,Medical,3,1,81,3,2,Manufacturing Director,2,Married,4855.0,7653.0,4,0,11,3,1,2,7,2,3,5,2,1,4
32,0,Non-Travel,1200.0,Research & Development,1,4,Technical Degree,4,1,62,3,2,Research Scientist,1,Married,4087.0,25174.0,4,0,14,3,2,1,9,3,2,6,5,1,2
48,0,Travel_Rarely,1108.0,Research & Development,15,4,Other,3,0,65,3,1,Research Scientist,1,Married,2367.0,16530.0,8,0,12,3,4,1,10,3,2,8,2,7,6
34,0,Travel_Rarely,479.0,Research & Development,7,4,Medical,1,1,35,3,1,Research Scientist,4,Single,2972.0,22061.0,1,0,13,3,3,0,1,4,1,1,0,0,0
54,0,Travel_Rarely,685.0,Sales,26,5,Marketing,3,1,60,2,5,Manager,4,Married,17821.349999999995,23037.0,1,0,21,4,3,1,28,3,3,20,6,2,10
34,0,Travel_Rarely,1351.0,Research & Development,1,4,Life Sciences,2,1,45,3,2,Research Scientist,4,Married,5484.0,13008.0,8,0,17,3,2,1,9,3,2,2,2,2,1
26,0,Travel_Rarely,474.0,Research & Development,3,3,Life Sciences,1,0,89,3,1,Research Scientist,4,Married,2097.9,11133.0,1,0,21,4,1,0,1,5,3,1,0,0,0
38,0,Travel_Rarely,1245.0,Sales,14,3,Life Sciences,3,1,80,3,2,Sales Executive,2,Married,9924.0,12355.0,0,0,11,3,4,1,10,3,3,9,8,7,7
38,0,Travel_Rarely,437.0,Sales,16,3,Life Sciences,2,0,90,3,2,Sales Executive,2,Single,4198.0,16379.0,2,0,12,3,2,0,8,5,4,3,2,1,2
36,0,Travel_Rarely,884.0,Sales,1,4,Life Sciences,2,0,73,3,2,Sales Executive,3,Single,6815.0,21447.0,6,0,13,3,1,0,15,5,3,1,0,0,0
29,0,Travel_Rarely,1370.0,Research & Development,3,1,Medical,2,1,87,3,1,Laboratory Technician,1,Single,4723.0,16213.0,1,1,18,3,4,0,10,3,3,10,9,1,5
35,0,Travel_Rarely,670.0,Research & Development,10,4,Medical,1,0,51,3,2,Healthcare Representative,3,Single,6142.0,4223.0,3,1,16,3,3,0,10,4,3,5,2,0,4
39,0,Travel_Rarely,1424.1,Sales,6,3,Medical,4,1,38,4,3,Sales Executive,3,Married,8237.0,4658.0,2,0,11,3,1,1,11,3,3,7,6,7,6
29,0,Travel_Frequently,995.0,Research & Development,2,1,Life Sciences,1,1,87,3,2,Healthcare Representative,4,Divorced,8853.0,24483.0,1,0,19,3,4,1,6,1,4,6,4,1,3
50,0,Travel_Rarely,264.0,Sales,9,3,Marketing,3,1,59,3,5,Manager,3,Married,17821.349999999995,19519.0,4,1,16,3,3,1,27,2,3,1,0,0,0
24,0,Travel_Rarely,977.0,Research & Development,10,3,Technical Degree,4,1,45,4,1,Research Scientist,3,Married,2097.9,12826.0,2,0,16,3,4,1,4,2,3,2,2,2,2
36,0,Travel_Frequently,1302.0,Research & Development,6,4,Life Sciences,1,1,80,4,2,Laboratory Technician,1,Married,5562.0,19711.0,3,1,13,3,4,1,9,3,3,3,2,0,2
42,0,Travel_Rarely,1059.0,Research & Development,9,2,Other,4,1,93,2,5,Manager,4,Single,17821.349999999995,25431.899999999998,8,0,22,4,4,0,24,2,3,1,0,0,1
35,0,Travel_Rarely,750.0,Research & Development,26,3,Life Sciences,2,1,46,4,2,Laboratory Technician,3,Married,3407.0,25348.0,1,0,17,3,4,2,10,3,2,10,9,6,8
34,0,Travel_Frequently,653.0,Research & Development,10,4,Technical Degree,4,1,92,2,2,Healthcare Representative,3,Married,5063.0,15332.0,1,0,14,3,2,1,8,3,2,8,2,7,7
40,0,Travel_Rarely,165.35000000000002,Sales,14,2,Life Sciences,4,0,84,3,2,Sales Executive,1,Married,4639.0,11262.0,1,0,15,3,3,1,5,2,3,5,4,1,2
43,0,Travel_Rarely,990.0,Research & Development,26,3,Technical Degree,4,1,87,4,1,Laboratory Technician,2,Divorced,4876.0,5855.0,5,0,12,3,3,1,8,1,3,6,4,0,2
35,0,Travel_Rarely,1349.0,Research & Development,7,2,Life Sciences,3,1,63,2,1,Laboratory Technician,4,Married,2690.0,7713.0,1,0,18,3,4,1,1,5,2,1,0,0,1
46,0,Travel_Rarely,563.0,Sales,1,4,Life Sciences,4,1,56,4,4,Manager,1,Single,17567.0,3384.55,1,0,15,3,2,0,27,5,1,20,0,0,10
28,1,Travel_Rarely,329.0,Research & Development,24,3,Medical,3,1,51,3,1,Laboratory Technician,2,Married,2408.0,7324.0,1,1,17,3,3,3,1,3,3,1,1,0,0
24,0,Non-Travel,457.0,Research & Development,26,2,Other,2,0,85,2,1,Research Scientist,3,Married,2814.0,10293.0,1,1,14,3,2,0,4,2,2,4,2,1,3
50,0,Travel_Frequently,1234.0,Research & Development,20,5,Medical,2,1,41,3,4,Healthcare Representative,3,Married,11245.0,20689.0,2,1,15,3,3,1,28,3,3,20,8,9,10
32,0,Travel_Rarely,634.0,Research & Development,5,4,Other,2,0,35,4,1,Research Scientist,4,Married,3312.0,18783.0,3,0,17,3,4,2,6,3,3,3,2,0,2
44,0,Travel_Rarely,1313.0,Research & Development,7,3,Medical,2,0,33,3,5,Research Director,4,Divorced,17821.349999999995,3549.0,0,1,14,3,4,1,23,4,2,20,7,1,10
30,0,Travel_Rarely,241.0,Research & Development,7,3,Medical,2,1,48,2,1,Research Scientist,2,Married,2141.0,5348.0,1,0,12,3,2,1,6,3,2,6,4,1,1
45,0,Travel_Rarely,1015.0,Research & Development,5,5,Medical,3,0,50,1,2,Laboratory Technician,1,Single,5769.0,23447.0,1,1,14,3,1,0,10,3,3,10,7,1,4
45,0,Non-Travel,336.0,Sales,26,3,Marketing,1,1,52,2,2,Sales Executive,1,Married,4385.0,24162.0,1,0,15,3,1,1,10,2,3,10,7,4,5
31,0,Travel_Frequently,715.0,Sales,2,4,Other,4,1,54,3,2,Sales Executive,1,Single,5332.0,21602.0,7,0,13,3,4,0,10,3,3,5,2,0,3
36,0,Travel_Rarely,559.0,Research & Development,12,4,Life Sciences,3,0,76,3,2,Manufacturing Director,3,Married,4663.0,12421.0,8,1,12,3,2,2,7,2,3,3,2,1,1
34,0,Travel_Frequently,426.0,Research & Development,10,4,Life Sciences,3,1,42,4,2,Manufacturing Director,4,Divorced,4724.0,17000.0,1,0,13,3,1,1,9,3,3,9,7,7,2
49,0,Travel_Rarely,722.0,Research & Development,25,4,Life Sciences,3,0,84,3,1,Laboratory Technician,1,Married,3211.0,22102.0,1,0,14,3,4,1,10,3,2,9,6,1,4
39,0,Travel_Rarely,1387.0,Research & Development,10,5,Medical,2,1,76,3,2,Manufacturing Director,1,Married,5377.0,3835.0,2,0,13,3,4,3,10,3,3,7,7,7,7
27,0,Travel_Rarely,1302.0,Research & Development,19,3,Other,4,1,67,2,1,Laboratory Technician,1,Divorced,4066.0,16290.0,1,0,11,3,1,2,7,3,3,7,7,0,7
35,0,Travel_Rarely,819.0,Research & Development,18,5,Life Sciences,2,1,48,4,2,Research Scientist,1,Married,5208.0,25431.899999999998,1,0,11,3,4,0,16,2,3,16,11,1,10
28,0,Travel_Rarely,580.0,Research & Development,26,3,Medical,2,0,39,1,2,Manufacturing Director,1,Divorced,4877.0,20460.0,0,0,21,4,2,1,6,5,2,5,3,0,0
24,0,Travel_Rarely,546.0,Research & Development,5,1,Medical,3,1,97,3,1,Research Scientist,4,Single,3117.0,25431.899999999998,1,0,18,3,3,0,3,2,3,2,2,2,2
24,1,Travel_Frequently,544.0,Sales,3,2,Medical,2,0,70,3,1,Sales Representative,4,Single,2097.9,18420.0,1,1,12,3,3,0,1,2,4,1,0,0,0
47,0,Travel_Rarely,1176.0,Human Resources,26,4,Life Sciences,4,0,97,3,5,Manager,3,Married,17821.349999999995,5220.0,3,0,11,3,3,1,27,2,3,5,2,1,0
39,0,Travel_Rarely,170.0,Research & Development,3,2,Medical,3,1,76,2,2,Laboratory Technician,3,Divorced,3069.0,10302.0,0,0,15,3,4,1,11,3,3,10,8,0,7
40,0,Travel_Rarely,884.0,Research & Development,15,3,Life Sciences,1,0,80,2,3,Manufacturing Director,3,Married,10435.0,25431.899999999998,1,0,13,3,4,2,18,2,3,18,11,9,10
35,0,Non-Travel,208.0,Research & Development,8,4,Life Sciences,3,0,52,3,2,Healthcare Representative,3,Married,4148.0,12250.0,1,0,12,3,4,1,15,5,3,14,11,2,9
37,0,Travel_Rarely,671.0,Research & Development,19,3,Life Sciences,3,1,85,3,2,Manufacturing Director,3,Married,5768.0,25431.899999999998,3,0,17,3,1,3,9,2,2,4,3,0,2
39,0,Travel_Frequently,711.0,Research & Development,4,3,Medical,1,0,81,3,2,Manufacturing Director,3,Single,5042.0,3384.55,0,0,13,3,4,0,10,2,1,9,2,3,8
45,0,Travel_Rarely,1329.0,Research & Development,2,2,Other,4,0,59,2,2,Manufacturing Director,4,Divorced,5770.0,5388.0,1,0,19,3,1,2,10,3,3,10,7,3,9
38,0,Travel_Rarely,397.0,Research & Development,2,2,Medical,4,0,54,2,3,Manufacturing Director,3,Married,7756.0,14199.0,3,1,19,3,4,1,10,5,4,5,4,0,2
35,1,Travel_Rarely,737.0,Sales,10,3,Medical,4,1,55,2,3,Sales Executive,1,Married,10306.0,21530.0,8,0,17,3,3,0,15,3,3,13,11,6,0
37,0,Travel_Rarely,1424.1,Research & Development,10,3,Medical,2,0,71,3,1,Research Scientist,2,Married,3936.0,9953.0,1,0,11,3,1,1,8,2,1,8,4,7,7
40,0,Travel_Rarely,448.0,Research & Development,16,3,Life Sciences,3,0,84,3,3,Manufacturing Director,4,Single,7945.0,19948.0,6,1,15,3,4,0,18,2,2,4,2,3,3
44,0,Travel_Frequently,602.0,Human Resources,1,5,Human Resources,1,1,37,3,2,Human Resources,4,Married,5743.0,10503.0,4,1,11,3,3,0,14,3,3,10,7,0,2
48,0,Travel_Frequently,365.0,Research & Development,4,5,Medical,3,1,89,2,4,Manager,4,Married,15202.0,5602.0,2,0,22,4,2,1,23,3,3,2,2,2,2
35,1,Travel_Rarely,763.0,Sales,15,2,Medical,1,1,59,1,2,Sales Executive,4,Divorced,5440.0,22098.0,6,1,14,3,4,2,7,2,2,2,2,2,2
24,0,Travel_Frequently,567.0,Research & Development,2,1,Technical Degree,1,0,33,3,1,Research Scientist,4,Single,3760.0,17218.0,1,1,13,3,3,0,6,2,3,6,3,1,3
27,0,Travel_Rarely,486.0,Research & Development,8,3,Medical,2,0,86,4,1,Research Scientist,3,Married,3517.0,22490.0,7,0,17,3,1,0,5,1,3,3,2,0,2
27,0,Travel_Frequently,591.0,Research & Development,2,3,Medical,4,1,87,3,1,Research Scientist,4,Single,2580.0,6297.0,2,0,13,3,3,0,6,1,2,4,2,1,2
40,1,Travel_Rarely,1329.0,Research & Development,7,3,Life Sciences,1,1,73,3,1,Laboratory Technician,1,Single,2166.0,3384.55,3,1,14,3,2,0,10,3,1,4,2,0,3
29,0,Travel_Rarely,469.0,Sales,10,3,Medical,3,1,42,2,2,Sales Executive,3,Single,5869.0,23413.0,8,0,11,3,3,0,8,2,3,5,2,1,4
36,0,Travel_Rarely,711.0,Research & Development,5,4,Life Sciences,2,0,42,3,3,Healthcare Representative,1,Married,8008.0,22792.0,4,0,12,3,3,2,9,5,3,3,2,0,2
25,0,Travel_Frequently,772.0,Research & Development,2,1,Life Sciences,4,1,77,4,2,Manufacturing Director,3,Divorced,5206.0,4973.0,1,0,17,3,3,2,7,5,3,7,7,0,7
39,0,Travel_Rarely,492.0,Research & Development,12,3,Medical,4,1,66,3,2,Manufacturing Director,2,Married,5295.0,7693.0,4,0,21,4,3,0,7,3,3,5,4,1,0
49,0,Travel_Rarely,301.0,Research & Development,22,4,Other,1,0,72,3,4,Research Director,2,Married,16413.0,3498.0,3,0,16,3,2,2,27,2,3,4,2,1,2
50,0,Travel_Rarely,813.0,Research & Development,17,5,Life Sciences,4,0,50,2,3,Research Director,1,Divorced,13269.0,21981.0,5,0,15,3,3,3,19,3,3,14,11,1,10
24,0,Travel_Rarely,1141.0,Sales,2,3,Medical,3,0,33,3,1,Sales Representative,3,Single,2783.0,13251.0,1,0,19,3,1,0,2,3,3,2,2,2,2
34,0,Travel_Rarely,1130.0,Research & Development,3,3,Life Sciences,4,0,66,3,2,Research Scientist,2,Divorced,5433.0,19332.0,1,0,12,3,3,1,11,2,3,11,8,7,9
36,0,Travel_Rarely,311.0,Research & Development,7,3,Life Sciences,1,1,77,3,1,Laboratory Technician,2,Single,2097.9,10950.0,2,0,11,3,3,0,15,4,3,4,3,1,3
49,0,Travel_Rarely,465.0,Research & Development,6,1,Life Sciences,3,0,41,2,4,Healthcare Representative,3,Married,13966.0,11652.0,2,1,19,3,2,1,28,3,3,15,11,2,10
36,0,Non-Travel,894.0,Research & Development,1,4,Medical,4,0,33,2,2,Manufacturing Director,3,Married,4374.0,15411.0,0,0,15,3,3,0,4,5,3,3,2,1,2
36,0,Travel_Rarely,1040.0,Research & Development,3,2,Life Sciences,4,1,79,4,2,Healthcare Representative,1,Divorced,6842.0,25431.899999999998,6,0,20,4,1,1,13,3,3,5,4,0,4
54,0,Travel_Rarely,584.0,Research & Development,22,5,Medical,2,0,91,3,4,Manager,3,Married,17426.0,18685.0,3,0,22,4,3,1,28,5,3,10,8,4,7
43,0,Travel_Rarely,1291.0,Research & Development,15,2,Life Sciences,3,1,65,2,4,Research Director,3,Married,17603.0,3525.0,1,0,22,4,1,1,14,3,3,14,10,6,10
35,1,Travel_Frequently,880.0,Sales,12,4,Other,4,1,36,3,2,Sales Executive,4,Single,4581.0,10414.0,3,1,22,4,1,0,13,2,4,11,9,6,7
38,0,Travel_Frequently,1189.0,Research & Development,1,3,Life Sciences,4,1,90,3,2,Research Scientist,4,Married,4735.0,9867.0,7,0,15,3,4,2,19,4,4,13,11,2,9
29,0,Travel_Rarely,991.0,Sales,5,3,Medical,1,1,43,2,2,Sales Executive,2,Divorced,4187.0,3384.55,1,1,13,3,2,1,10,3,2,10,0,0,9
33,0,Travel_Rarely,392.0,Sales,2,4,Medical,4,1,93,3,2,Sales Executive,4,Divorced,5505.0,3921.0,1,0,14,3,3,2,6,5,3,6,2,0,4
32,0,Travel_Rarely,977.0,Research & Development,2,3,Medical,4,1,45,3,2,Research Scientist,2,Divorced,5470.0,25431.899999999998,0,0,13,3,3,2,10,4,2,9,5,1,6
31,0,Travel_Rarely,1112.0,Sales,5,4,Life Sciences,1,0,67,3,2,Sales Executive,4,Married,5476.0,22589.0,1,0,11,3,1,2,10,2,3,10,0,0,2
49,0,Travel_Rarely,464.0,Research & Development,16,3,Medical,4,0,74,3,1,Laboratory Technician,1,Divorced,2587.0,24941.0,4,1,16,3,2,1,17,2,2,2,2,2,2
38,0,Travel_Frequently,165.35000000000002,Research & Development,2,3,Medical,4,0,42,2,1,Laboratory Technician,2,Single,2440.0,23826.0,1,0,22,4,2,0,4,3,3,4,3,3,3
47,0,Travel_Rarely,1225.0,Sales,2,4,Life Sciences,2,0,47,4,4,Manager,2,Divorced,15972.0,21086.0,6,0,14,3,3,3,28,2,3,3,2,1,2
49,0,Travel_Rarely,809.0,Research & Development,1,3,Life Sciences,3,1,36,3,4,Manager,3,Single,15379.0,22384.0,4,0,14,3,1,0,23,2,3,8,7,0,0
41,0,Travel_Rarely,1206.0,Sales,23,2,Life Sciences,4,1,80,3,3,Sales Executive,3,Single,7082.0,11591.0,3,1,16,3,4,0,21,2,3,2,0,0,2
24,0,Travel_Rarely,727.0,Sales,9,1,Life Sciences,4,1,54,3,1,Sales Representative,1,Single,2728.0,21082.0,1,0,11,3,1,0,2,3,3,2,2,0,2
33,0,Non-Travel,530.0,Sales,16,3,Life Sciences,3,0,36,3,2,Sales Executive,4,Divorced,5368.0,16130.0,1,1,22,4,3,1,7,2,3,6,5,1,2
36,0,Travel_Rarely,1351.0,Research & Development,26,4,Life Sciences,1,1,80,3,2,Healthcare Representative,3,Married,5347.0,7419.0,6,0,14,3,2,2,10,2,2,3,2,0,2
44,0,Travel_Rarely,528.0,Human Resources,1,3,Life Sciences,3,0,44,3,1,Human Resources,4,Divorced,3195.0,4167.0,4,1,18,3,1,3,8,2,3,2,2,2,2
24,1,Travel_Rarely,1320.0,Research & Development,8,1,Medical,4,1,93,2,1,Laboratory Technician,3,Single,3989.0,20586.0,1,1,11,3,1,0,5,2,3,5,4,1,2
38,0,Travel_Rarely,1424.1,Research & Development,4,2,Medical,4,0,87,3,1,Laboratory Technician,3,Married,3306.0,25431.899999999998,7,0,19,3,4,1,7,5,2,1,0,0,0
53,0,Travel_Rarely,1395.0,Research & Development,24,4,Medical,2,1,48,4,3,Healthcare Representative,4,Married,7005.0,3458.0,3,0,15,3,3,0,11,2,3,4,3,1,2
48,1,Travel_Frequently,708.0,Sales,7,2,Medical,4,0,95,3,1,Sales Representative,3,Married,2655.0,11740.0,2,1,11,3,3,2,19,3,3,9,7,7,7
32,1,Travel_Rarely,1259.0,Research & Development,2,4,Life Sciences,4,1,95,3,1,Laboratory Technician,2,Single,2097.9,24852.0,1,0,12,3,1,0,1,2,3,1,0,0,0
26,0,Non-Travel,786.0,Research & Development,7,3,Medical,4,1,76,3,1,Laboratory Technician,4,Single,2570.0,11925.0,1,0,20,4,3,0,7,5,3,7,7,5,7
54,0,Travel_Rarely,1424.1,Research & Development,22,3,Technical Degree,1,1,94,2,1,Research Scientist,2,Divorced,3537.0,23737.0,5,0,12,3,4,1,8,1,3,4,2,1,2
34,0,Travel_Rarely,1157.0,Research & Development,5,2,Medical,2,1,57,2,2,Laboratory Technician,4,Married,3986.0,11912.0,1,0,14,3,3,1,15,3,4,15,10,4,10
54,0,Travel_Rarely,370.0,Research & Development,1,4,Medical,3,1,92,1,3,Healthcare Representative,4,Divorced,10883.0,20467.0,3,0,20,4,3,1,19,2,4,1,0,0,0
33,0,Travel_Rarely,267.0,Research & Development,21,3,Medical,2,1,79,4,1,Laboratory Technician,2,Married,2097.9,13637.0,1,0,18,3,4,3,14,5,3,14,11,2,10
37,0,Travel_Frequently,1278.0,Sales,1,4,Medical,3,1,33,1,2,Sales Executive,4,Divorced,9525.0,7677.0,1,0,14,3,3,2,6,2,2,6,3,1,3
34,0,Travel_Rarely,678.0,Research & Development,19,3,Life Sciences,2,0,35,2,1,Research Scientist,4,Married,2929.0,20338.0,1,0,12,3,2,0,10,3,3,10,9,8,7
24,1,Travel_Rarely,427.0,Sales,7,3,Life Sciences,3,1,97,3,1,Sales Representative,4,Divorced,2275.0,25103.0,1,1,21,4,2,1,3,2,3,3,2,0,2
44,0,Travel_Rarely,921.0,Research & Development,2,3,Life Sciences,3,0,96,4,3,Healthcare Representative,4,Married,7879.0,14810.0,1,1,19,3,2,1,9,2,3,8,7,6,7
35,0,Travel_Frequently,165.35000000000002,Research & Development,2,4,Medical,1,1,79,2,1,Research Scientist,4,Single,4930.0,13970.0,0,1,14,3,3,0,6,2,4,5,4,1,4
43,0,Travel_Rarely,1179.0,Sales,2,3,Medical,4,1,73,3,2,Sales Executive,4,Married,7847.0,6069.0,1,1,17,3,1,1,10,3,3,10,9,8,8
24,0,Travel_Rarely,581.0,Research & Development,9,3,Medical,3,1,62,4,1,Research Scientist,3,Married,4401.0,17616.0,1,0,16,3,4,1,5,1,3,5,3,0,4
41,0,Travel_Rarely,918.0,Sales,6,3,Marketing,4,1,35,3,3,Sales Executive,3,Single,9241.0,15869.0,1,0,12,3,2,0,10,3,3,10,8,8,7
29,0,Travel_Rarely,1082.0,Research & Development,9,4,Medical,4,0,43,3,1,Laboratory Technician,3,Married,2974.0,25412.0,8,0,17,3,3,1,9,2,3,5,3,1,2
36,0,Travel_Rarely,530.0,Sales,2,4,Life Sciences,3,0,51,3,2,Sales Representative,4,Single,4502.0,7439.0,3,0,15,3,3,0,17,2,2,13,7,6,7
45,0,Non-Travel,1238.0,Research & Development,1,1,Life Sciences,3,1,74,2,3,Healthcare Representative,3,Married,10748.0,3395.0,3,0,22,4,4,1,25,3,2,20,11,9,4
24,1,Travel_Rarely,240.0,Human Resources,22,1,Human Resources,4,1,58,1,1,Human Resources,3,Married,2097.9,11585.0,1,0,11,3,3,1,1,2,3,1,0,0,0
47,1,Travel_Frequently,1093.0,Sales,9,3,Life Sciences,3,1,82,1,4,Sales Executive,3,Married,12936.0,24164.0,7,0,11,3,3,0,25,3,1,20,5,9,10
26,0,Travel_Rarely,390.0,Research & Development,17,4,Medical,4,1,62,1,1,Laboratory Technician,3,Married,2305.0,6217.0,1,0,15,3,3,3,3,3,4,3,2,0,2
45,0,Travel_Rarely,1005.0,Research & Development,26,2,Technical Degree,4,0,48,2,4,Research Director,2,Single,16704.0,17119.0,1,0,11,3,3,0,21,2,3,20,6,8,6
32,0,Travel_Frequently,585.0,Research & Development,10,3,Life Sciences,1,1,56,3,1,Research Scientist,3,Married,3433.0,17360.0,6,0,13,3,1,1,10,3,2,5,2,1,3
31,0,Travel_Rarely,741.0,Research & Development,2,4,Life Sciences,2,1,69,3,1,Laboratory Technician,3,Married,3477.0,18103.0,1,0,14,3,4,1,6,2,4,5,2,0,3
41,0,Non-Travel,552.0,Human Resources,4,3,Human Resources,3,1,60,1,2,Human Resources,2,Married,6430.0,20794.0,6,0,19,3,2,1,10,4,3,3,2,1,2
40,0,Travel_Rarely,369.0,Research & Development,8,2,Life Sciences,2,0,92,3,2,Manufacturing Director,1,Married,6516.0,5041.0,2,1,16,3,2,1,18,3,3,1,0,0,0
24,0,Travel_Rarely,506.0,Research & Development,26,1,Medical,2,1,91,3,1,Laboratory Technician,1,Divorced,3907.0,3622.0,1,0,13,3,2,3,6,2,4,6,2,1,2
46,0,Travel_Rarely,717.0,Research & Development,13,4,Life Sciences,3,1,34,3,2,Healthcare Representative,2,Single,5562.0,9697.0,6,0,14,3,4,0,19,3,3,10,7,0,9
35,0,Travel_Rarely,1370.0,Research & Development,26,4,Life Sciences,4,1,49,3,2,Manufacturing Director,3,Married,6883.0,5151.0,2,0,16,3,2,1,17,3,3,7,7,0,7
30,0,Travel_Rarely,793.0,Research & Development,16,1,Life Sciences,2,1,33,3,1,Research Scientist,4,Married,2862.0,3811.0,1,0,12,3,2,1,10,2,2,10,0,0,8
47,0,Non-Travel,543.0,Sales,2,4,Marketing,3,1,87,3,2,Sales Executive,2,Married,4978.0,3536.0,7,0,11,3,4,1,4,3,1,1,0,0,0
46,0,Travel_Rarely,1277.0,Sales,2,3,Life Sciences,3,1,74,3,3,Sales Executive,4,Divorced,10368.0,5596.0,4,1,12,3,2,1,13,5,2,10,6,0,3
36,1,Travel_Rarely,1424.1,Sales,13,5,Marketing,2,1,96,2,2,Sales Executive,1,Divorced,6134.0,8658.0,5,1,13,3,2,3,16,3,3,2,2,2,2
32,1,Travel_Rarely,964.0,Sales,1,2,Life Sciences,1,1,34,1,2,Sales Executive,2,Single,6735.0,12147.0,6,0,15,3,2,0,10,2,3,1,0,0,0
24,0,Travel_Rarely,165.35000000000002,Research & Development,4,1,Medical,3,0,51,3,1,Laboratory Technician,2,Single,3295.0,12862.0,1,0,13,3,3,0,3,3,1,3,2,1,2
31,0,Travel_Frequently,165.35000000000002,Research & Development,24,1,Technical Degree,4,0,33,3,2,Manufacturing Director,4,Single,5238.0,6670.0,2,0,20,4,4,0,9,3,2,5,4,1,4
39,0,Non-Travel,792.0,Research & Development,1,3,Life Sciences,4,1,77,3,2,Laboratory Technician,4,Married,6472.0,8989.0,1,1,15,3,4,1,9,2,3,9,8,5,8
32,0,Travel_Rarely,371.0,Sales,19,3,Life Sciences,4,1,80,1,3,Sales Executive,3,Married,9610.0,3840.0,3,0,13,3,3,1,10,2,1,4,3,0,2
40,0,Travel_Rarely,611.0,Sales,7,4,Medical,2,1,88,3,5,Manager,2,Single,17821.349999999995,4349.0,1,0,14,3,2,0,21,3,2,20,8,9,8
45,0,Travel_Rarely,176.0,Human Resources,4,3,Life Sciences,3,0,56,1,3,Human Resources,3,Married,9756.0,6595.0,4,0,21,4,3,2,9,2,4,5,0,0,3
30,0,Travel_Frequently,1312.0,Research & Development,2,4,Technical Degree,4,0,78,2,1,Research Scientist,1,Single,4968.0,25431.899999999998,0,0,16,3,4,0,10,2,3,9,7,0,7
24,0,Travel_Frequently,897.0,Human Resources,10,3,Medical,1,1,59,3,1,Human Resources,4,Married,2145.0,3384.55,0,0,14,3,4,1,3,2,3,2,2,2,1
30,1,Travel_Frequently,600.0,Human Resources,8,3,Human Resources,3,0,66,2,1,Human Resources,4,Divorced,2180.0,9732.0,6,0,11,3,3,1,6,1,2,4,2,1,2
31,0,Travel_Rarely,1003.0,Sales,5,3,Technical Degree,1,1,51,3,2,Sales Executive,3,Married,8346.0,20943.0,1,0,19,3,3,1,6,3,3,5,2,0,2
27,0,Travel_Rarely,1054.0,Research & Development,8,3,Medical,3,0,67,3,1,Research Scientist,4,Single,3445.0,6152.0,1,0,11,3,3,0,6,5,2,6,2,1,4
29,1,Travel_Rarely,428.0,Sales,9,3,Marketing,2,0,52,1,1,Sales Representative,2,Single,2760.0,14630.0,1,0,13,3,3,0,2,3,3,2,2,2,2
29,0,Travel_Frequently,461.0,Research & Development,1,3,Life Sciences,4,1,70,4,2,Healthcare Representative,3,Single,6294.0,23060.0,8,1,12,3,4,0,10,5,4,3,2,0,2
30,0,Travel_Rarely,979.0,Sales,15,2,Marketing,3,1,94,2,3,Sales Executive,1,Divorced,7140.0,3384.55,2,0,11,3,1,1,12,2,3,7,7,1,7
34,0,Travel_Rarely,181.0,Research & Development,2,4,Medical,4,1,97,4,1,Research Scientist,4,Married,2932.0,5586.0,0,1,14,3,1,3,6,3,3,5,0,1,2
33,0,Non-Travel,1283.0,Sales,2,3,Marketing,4,0,62,3,2,Sales Executive,2,Single,5147.0,10697.0,8,0,15,3,4,0,13,2,2,11,7,1,7
49,0,Travel_Rarely,1313.0,Sales,11,4,Marketing,4,0,80,3,2,Sales Executive,4,Single,4507.0,8191.0,3,0,12,3,3,0,8,1,4,5,1,0,4
33,1,Travel_Rarely,211.0,Sales,16,3,Life Sciences,1,0,74,3,3,Sales Executive,1,Single,8564.0,10092.0,2,1,20,4,3,0,11,2,2,1,0,0,0
38,0,Travel_Frequently,594.0,Research & Development,2,2,Medical,3,0,75,2,1,Laboratory Technician,2,Married,2468.0,15963.0,4,0,14,3,2,1,9,4,2,6,1,0,5
31,1,Travel_Rarely,1079.0,Sales,16,4,Marketing,1,1,70,3,3,Sales Executive,3,Married,8161.0,19002.0,2,0,13,3,1,3,10,2,3,1,0,0,0
29,0,Travel_Rarely,590.0,Research & Development,4,3,Technical Degree,4,0,91,2,1,Research Scientist,1,Divorced,2109.0,10007.0,1,0,13,3,3,1,1,2,3,1,0,0,0
30,0,Travel_Rarely,305.0,Research & Development,16,3,Life Sciences,3,1,58,4,2,Healthcare Representative,3,Married,5294.0,9128.0,3,0,16,3,3,1,10,3,3,7,0,1,7
